"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:27:33.12"," At the height of my interest in karaoke, easily, I was going out all seven nights."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Dan Gediman","00:27:38.23"," People loved him. He'd steal the show, knocking out the audience at bars all over the Boston area. And he began winning contests."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Dan Gediman","00:27:46.10","[APPLAUSE]"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Announcer","00:27:46.39"," All right, just take it. All right, just leave it right there. We have our five finalists standing over by the video monitor. And, Billy Costa, all four judges have assembled and decided who the winner is going to be. Why don't you tell us who that is."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Billy Costa","00:28:01.92"," Wait a minute. OK, I'll just do it through this. I think it was unanimous. The guy was spectacular, Alex Jones."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Announcer","00:28:08.31"," Alex Jones!"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Announcer","00:28:09.53","[APPLAUSE]"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Announcer","00:28:12.49","[MUSIC PLAYING - ""FALL IN LOVE"" BY TOM JONES]"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Announcer","00:28:12.66"," How about a hand for our talented and fabulous Alex Jones, folks!"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Dan Gediman","00:28:29.78"," My brother had found his way back to music. But, this time, he was Tom Jones."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:28:34.64"," I feel authentic. I feel real. This is real."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","interviewer","Dan Gediman","00:28:56.31"," So where are you at in your process here?"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:29:01.17"," I like to put the leather pants on because it just feels good. But I forgot one thing. I've got to put something in my pouch. The ladies love this. You've got to roll it up so it's just about that thick, and then you fold it over, OK?"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","interviewer","Dan Gediman","00:29:16.99"," Uh-huh."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:29:18.03"," And what you got there is a real peach."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","interviewer","Dan Gediman","00:29:22.21"," So now you're going to stuff this down the front of your leather pants?"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:29:25.70","Absolutely."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","interviewer","Dan Gediman","00:29:26.13"," And this is for the?"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:29:28.66"," Authenticity's sake. The next thing I do is I put a couple of belts with lots of metal on them because it just feels good. [LAUGHS] It also keeps my pants up. OK, now I have to get the makeup on."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","interviewer","Dan Gediman","00:29:48.17","OK. Can I follow you?"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:29:49.39"," Oh, absolutely."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","interviewer","Dan Gediman","00:29:49.70"," OK."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:29:50.44"," Absolutely. I don't have the ruffled shirts. They're all at the cleaners. Yeah, I don't have time to pick up another, so that's the best I can do. It's kind of got that look a bit. See? That's what I have under. But over, as I'll show you later, I have a nice sequined tux that I put over all of this. And I kind of take a couple of things off."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","interviewer","Dan Gediman","00:30:14.10","I see, OK."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:30:14.91","Because I get real hot, you know what I mean? OK, got to have rings and bangles and bongles. I got the big cross because he always had the big cross. So now what I have to do first is tie up me own hair. Oh, I forgot. Also got to put the mascara on the chest hair."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Dan Gediman","00:30:37.40"," When he was done, my brother was transformed. Not exactly Tom Jones, but close enough and ready to go."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:30:44.54"," Five minutes late ain't no problem when Tom Jones is in the house."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:30:49.61","[APPLAUSE] Yeah! [WHOOPS]"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:30:51.93"," Thank you."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Dan Gediman","00:30:54.24"," My brother and I go to a gig outside Boston where some company's holding its employee appreciation party."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:31:01.01"," Any pussycats out there? Do I hear any meows?"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Dan Gediman","00:31:05.49"," It's in a function room next to a hotel restaurant, Bumbershoot's, Rockingham's, or something like that."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:31:12.79","Oh, yeah. Meow. Yes."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:31:14.75","[SINGING - ""WHAT'S NEW PUSSYCAT?"" AS TOM JONES]"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Dan Gediman","00:31:25.07"," The night before this, my brother told me, he'd performed at a Chinese restaurant. And after his finale, the whole place, all the guests and the waiters, even the stagehands, they all stood up and gave him a standing ovation. He said it was like being in a movie."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Mark Gediman","00:31:38.85"," [SINGING- ""WITHOUT LOVE"" AS TOM JONES]"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Dan Gediman","00:31:49.67"," A few months after I interviewed him, my brother got laid off from his computer job. My parents told me they were pretty worried about him. Now he's playing the stock market, trying to parlay his retirement money into a nest egg that will carry him for a while until he makes it big with his Tom Jones act."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Dan Gediman","00:32:14.02","While my brother performed, I circulated through the room talking to people."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Woman","00:32:17.81"," Yeah, this guy is just very good. He's very good."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","interviewer","Dan Gediman","00:32:21.02"," He's pretty close?"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Woman","00:32:21.88"," I thought he was very close. If I didn't meet him in the hallway and know otherwise, I would have questioned was this really the Tom Jones?"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Dan Gediman","00:32:28.96"," I didn't tell anyone that Alex Jones was my brother. I just asked them what they thought of him."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Woman","00:32:33.53"," He's got a great voice, a really great voice. He does. He's good."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Woman","00:32:37.38"," So how do you get him, anyway?"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Woman","00:32:39.10","I can make sure that he gives you his card."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Woman","00:32:40.97"," Yeah, I would. I'd like to have his card."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Dan Gediman","00:32:43.60"," I wanted to hear that he was making them happy. I wanted him to succeed. I wanted to help him get more work. I wanted to hear that they loved him."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Dan Gediman","00:32:53.48","[MUSIC PLAYING - ""FALL IN LOVE"" ALEX JONES SINGING TOM JONES]"
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Ira Glass","00:33:32.47",""
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Ira Glass","00:33:47.68",""
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Ira Glass","00:34:07.32","Coming up, other strategies to keep music in your life, if traditional music careers don't fly, from Chicago Public Radio and Public Radio International when our program continues."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Ira Glass","00:35:19.38",""
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","subject","Dael Orlandersmith","00:35:37.71"," When you talk about music, your face becomes beautiful."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Ira Glass","00:35:42.10"," Aha. And, of course, not everybody agrees about this beauty. Some people do not find it touching or inspiring to see people who love music. In fact, there are people who believe that loving music is a crisis of global proportions."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Ira Glass","00:36:03.13","And the document I hold in my hands is an advertisement, a call to arms really, from Motorbooty, a zine, a pretty great zine. And it's an advertisement for the First Annual Conference on World Band Population, on stopping the crisis of world band overpopulation, specifically."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Ira Glass","00:36:28.80","Says this ad, ""According to recent studies, by the year 2001 there will be more people in bands than the global economy can ever hope to support. The US Census Bureau puts the current number of audience members to band members at a ratio of 2:1. The present trends threatened to reverse this relationship, disrupting the delicate balance between performers and normal people. Soon, not only will virtually everyone be in a band, but everyone in a band will be involved in several side projects, creating a glut of virtually indistinguishable groups of guitar-wielding miscreants who, when not performing their so-called music, will be endlessly talking about it to anyone unable to flee."""
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Ira Glass","00:37:13.58","And then the ad explains what's going to happen at the conference. The seminars dealing with the imminent dangers of band overpopulation, Legal Strategies for Achieving Zero Band Population Growth, Private Sector Initiatives for Ending Band Growth, Strategies for Ending Multiple Band Membership."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Ira Glass","00:37:33.59","Here's some of the things that they suggest can be done to combat this global crisis, let's see, three-strikes-and-you're-out rules; creating stiff criminal penalties for artists who release more than three full-length albums per career; waiting periods for instrument purchasers to allow for mandatory background checks for prior infractions, and a cooling-off period to discourage thoughtless and impulsive band formation; stiff fines for bands that imitate other bands; civil infractions for air bands, and an all-out ban on cover bands."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Ira Glass","00:38:07.72","They also suggest-- let's see-- boycotting labels that refuse to stop signing additional bands as well as cracking down on pointless, local, so-called, indie labels; finally, supporting random band testing by employers, especially in high-risk businesses like coffee shops, copy shops, cafes, bars, and record stores."
"31","When You Talk About Music","1996-08-09","3","Act Three. Choosing Fandom","host","Ira Glass","00:38:39.19","Well, given the crisis of global band population explosion, perhaps the only honorable course for all of us is to forget about performing and just put that energy into being members of the audience. And what we present next on our program, as Act Three, is a case example of how to do exactly that."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Ira Glass","00:39:15.51",""
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Sarah Vowell","00:39:40.53"," Sometimes, opening your mail can be a little like listening to the radio. You're not paying attention, just absent-mindedly flipping through the letters and bills, and then, wham, some little surprise comes out of nowhere and changes your day."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Sarah Vowell","00:39:56.08","I got this package. Inside was a letter, thanking me for mentioning the Fastbacks in a book review I had written, not from one of the Fastbacks themselves, mind you, just some guy in Chicago. His name was Scott Lee, and he'd enclosed this xerox booklet about the band."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Sarah Vowell","00:40:14.68","Flipping through it, I stopped cold at something called, ""The Fastback's Drummers Pie Chart"". Since they formed in 1979, the Fastbacks have gone through about a dozen drummers. And this pie chart identifies the drummers by name, listing the percentage of songs which each one has contributed to. But, at the bottom of the page, small print warns, ""Note, Rusty and Nate's shares may not be totally accurate. Their percentages may be approximately 0.68% off."" And I don't think a decimal point had ever struck me as endearing before. The drastic exactitude of 0.68% sort of captured my heart, and I had to meet this person."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Scott Lee","00:40:59.73"," Basically, it has your standard discography. And then there's just some facts here that I dug out, 139 total songs, eight hours, 25 minutes, 43 seconds worth of songs."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Sarah Vowell","00:41:14.83","So he showed me other stats, like total recorded versions of songs, total number of seconds of songs, which is 30,343, in case you were wondering."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Scott Lee","00:41:26.53"," --shortest song, shortest instrumental song, shortest song with vocals, the longest song, and the longest song without a drum solo. That's only because--"
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Sarah Vowell","00:41:34.67","I was stunned. I mean, I thought I liked the band. And, normally, as a music lover and as a woman, I rail against the mostly-male, record-collector geek habit of reducing rock and roll to baseball card collecting. They flatten out this complex, thrilling thing down to manageable lists of names and titles and dates."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Sarah Vowell","00:41:56.45","But Scott Lee's Fastbacks tribute has the devotional fervour of a medieval illuminated manuscript. The list of facts and figures is so relentless and exact and painstaking that it takes on this liturgical glow, as if the Fastbacks were a religion and Scott Lee its prophet."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Scott Lee","00:42:15.86"," But some of the new additions to this-- as I ramble here-- listed out the songs A through Z and did the percentages of songs starting with each letter. And the letter that won was I. There were 19 Fastback songs that started with I, representing about 14% of the songs. With every album, they seem to have a song that starts with, ""In"", like, ""In America"", ""In The Summer"", ""In The Winter"", ""In The Observatory""."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Sarah Vowell","00:42:46.81"," I soon found out that the band has befriended Scott Lee and that they've sort of informally appointed him their de-facto archivist. Singer Kim Warnick corresponds with Scott via email, sometimes, like four times a day. Guitarist and songwriter, Kurt Bloch, graciously calls him ""A good person to have on our team."" Though, when he first saw Scott Lee's packet, he had some understandable worries."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Kurt Bloch","00:43:12.82"," Ah! I mean, it was like, boy. The first thing that would come to my mind is, is this guy really scary? Is he the kind of person I would run away from, if he was ever in the same room? Is this the kind of person that I would stop answering my telephone if he called? And, no, it's not. Not to make you think that we don't think Scott Lee is actually fairly crazy of a person, but he's not the annoying kind of crazy person that you read about. And I think he appreciates his own over-the-top-ness."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Sarah Vowell","00:43:54.09"," If anything, the Fastbacks are a little protective of Scott Lee. When I was talking to Kurt, I jokingly called Scott his stalker. But he set me straight."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Kurt Bloch","00:44:04.57"," No, he's not a stalker. He's a super-fan."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","interviewer","Sarah Vowell","00:44:06.66"," Oh, a super-fan?"
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Kurt Bloch","00:44:07.76"," Yeah. Stalker, that has negative connotations. Yeah, that's something we don't need. Super-fan is fine."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Sarah Vowell","00:44:15.72"," Like the super-fan, the members of the Fastbacks all have day jobs. So, on any given day, it's possible that Scott is devoting more energy to being a fan than the Fastbacks devote to being in the band. When I interviewed Kim, the gaping differences between being a band member and being a super-fan were never clearer."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","interviewer","Sarah Vowell","00:44:36.68"," OK, so I have a pop-quiz for you."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Kim Warnick","00:44:39.94"," OK."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","interviewer","Sarah Vowell","00:44:40.34",""
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Kim Warnick","00:44:49.11"," What is it, now?"
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","interviewer","Sarah Vowell","00:44:51.11"," How many total songs have the Fastbacks recorded?"
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Kim Warnick","00:44:54.22","Well, you know, unfortunately, I don't have something in front of me that could answer that question."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","interviewer","Sarah Vowell","00:44:58.19","Really? OK. I have to say it is 127. And I was wondering also if you knew the median song length?"
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Kim Warnick","00:45:06.96"," The what?"
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","interviewer","Sarah Vowell","00:45:08.51"," Well, let's start with an easier one. What do you think is the average length of a Fastbacks song?"
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Unspecified","00:45:14.75"," She doesn't know. But, according to Scott, it's two minutes, 51 seconds."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Unspecified","00:45:28.42","When I visit Scott Lee's house on Chicago's north side, his roommate lets me in. Scott's playing his guitar along with the new Fastbacks album. His room is decorated with Fastbacks posters. And Scott himself wears a Fastbacks T-shirt. He shows me this incredibly complex chart he's working on, a sort of family tree to the Seattle music scene, a town, by the way, which he has only visited once."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Unspecified","00:45:55.56",""
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","interviewer","Sarah Vowell","00:46:22.89"," When do you think you made the switch between just being a listener and being, as Kurt Bloch called you today, a super-fan?"
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Scott Lee","00:46:32.01"," I think the transition really happened when I was in law school, and I had made this tape of my favorite Fastbacks songs. And I was walking across a very icy, cold midway in Buffalo. And, despite how cold it was, when I listened to this music, it really just pumped all this life into me. It was really a life-affirming experience, as corny as that might sound. But, I don't know, I was just really happy at that point. And it was just a light on me that shown. And I hadn't seen it before. And now everything seemed better."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","interviewer","Sarah Vowell","00:47:10.70"," When you show this info packet to people, what is usually their reaction?"
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Scott Lee","00:47:20.20"," I think the first question I always hear is, ""Do you have a lot of spare time?"""
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Sarah Vowell","00:47:26.88"," In fact, Scott's spare time is limited. He holds down a full-time job at a Chicago advertising agency, and he writes his own songs. And, truthfully, he flirts with the idea of not staying a fan. He's moving to Seattle, partly to be closer to the Fastbacks. He's actually in their circle of friends now. And he's tried a couple of times to start his own band."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Sarah Vowell","00:47:50.86","Once, he was invited on-stage with Kurt to play along with the song. It was exciting. But he's left-handed. And they didn't have a left-handed guitar for him. So it was sort of a disaster, not the moment a super-fan dreams of."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","interviewer","Sarah Vowell","00:48:05.51"," So, in this show, what happens is someone tells their little story and then we play a song. So you get to pick which Fastbacks song gets to play at the end of your story."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Scott Lee","00:48:19.13"," At the end of my story? Whew. [LAUGHS] I'd probably say, ""Save Room For Me"", then. Because I've definitely saved room for the Fastbacks, so, ""Save Room For Me""."
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","subject","Scott Lee","00:48:33.40","[MUSIC PLAYING - ""SAVE ROOM FOR ME"" BY FASTBACKS]"
"31","When You Talk About Music","1996-08-09","4","Act Four. A Life In Music","host","Ira Glass","00:48:51.53",""
"31","When You Talk About Music","1996-08-09","5","Act 4","host","Ira Glass","00:49:54.33"," Act Four, A Life in Music. Sam Franco's 72 and has spent his life playing and teaching the accordion. And the thing to know about him is he hates accordion music, most of it, anyway."
"31","When You Talk About Music","1996-08-09","5","Act 4","subject","Sam Franco","00:50:06.07"," The sound of the accordion, we don't associate ourselves with too much, is like this."
"31","When You Talk About Music","1996-08-09","5","Act 4","subject","Sam Franco","00:50:16.10","[ACCORDIAN PLAYING]"
"31","When You Talk About Music","1996-08-09","5","Act 4","subject","Sam Franco","00:50:27.55"," See? I haven't done that for years. It's hard for me to even play a regular style."
"31","When You Talk About Music","1996-08-09","5","Act 4","interviewer","Ira Glass","00:50:39.23"," I see why you like it the other way."
"31","When You Talk About Music","1996-08-09","5","Act 4","subject","Sam Franco","00:50:40.40"," Well, the other way it swings. [LAUGHS] It swings with the one finger. And I get a jazz sound, like this. Watch."
"31","When You Talk About Music","1996-08-09","5","Act 4","subject","Sam Franco","00:50:49.53","[ACCORDIAN PLAYING]"
"31","When You Talk About Music","1996-08-09","5","Act 4","host","Ira Glass","00:51:22.99"," Sam Franco hates that accordion oom-pah beat. He doesn't like the normal Lawrence Welk chord progressions. In his music, he changes them into jazz chord progressions. And, where normal accordion players use lots of chords all over the place, he prefers to play single notes. In his head, when he plays, Sam hears Coleman Hawkins and other jazz greats. He invented this style. And, if you check the Chicago Yellow Pages for jazz accordion, Sam is the only listing."
"31","When You Talk About Music","1996-08-09","5","Act 4","host","Ira Glass","00:51:47.15","[ACCORDIAN PLAYING]"
"31","When You Talk About Music","1996-08-09","5","Act 4","host","Unspecified","00:51:53.44"," All this hour we've heard from people who want to make their living, full-time, from their music. They dream and strive for that. Sam's done it all his life, playing gigs, working, never getting famous, though."
"31","When You Talk About Music","1996-08-09","5","Act 4","subject","Sam Franco","00:52:06.62","You know what saved me? That I had the knack for teaching. You understand? That was my ace-in-the-hole, would be the teaching part. If I didn't have that, I would be out of the music business completely."
"31","When You Talk About Music","1996-08-09","5","Act 4","host","Ira Glass","00:52:20.53"," He's watched players who weren't any better than him get a lot of attention, get notoriety, get more gigs. And, in the end, he decided he doesn't care. That life doesn't suit him."
"31","When You Talk About Music","1996-08-09","5","Act 4","subject","Sam Franco","00:52:32.28"," You couldn't pay mortgages, buy a house, on playing because you played one night. That's it. How would you like to go look for a job every week? And that's what it amounted to. I never did have that kind of energy."
"31","When You Talk About Music","1996-08-09","5","Act 4","subject","Sam Franco","00:52:47.24","[ACCORDIAN PLAYING]"
"31","When You Talk About Music","1996-08-09","5","Act 4","host","Ira Glass","00:52:57.13"," Most of the people who Sam started playing with back when he was a kid did not stay with music. Back when Sam began, accordion was huge, huge. Every band in Chicago had an accordionist doing their keyboards because pianos, in those days, were so impractical, you know? You can't carry them around. The one that you find at the hall is always out of tune."
"31","When You Talk About Music","1996-08-09","5","Act 4","host","Ira Glass","00:53:20.47","But that era did not last. When Elvis hit in the late '50s and rock and roll followed, accordion business died. Nobody hired them. Nobody wanted to take lessons. And lots of guys who Sam played and taught with quit the music business."
"31","When You Talk About Music","1996-08-09","5","Act 4","host","Ira Glass","00:53:34.60","Sam had always played guitar too. And he was actually one of the few people in his crowd who made the jump from the swing era to the rock era. These days, he jokes that every brick of his house was paid for by rock and roll. A big poster of electric guitarist, Randy Rhoads, is the biggest thing in his music room. He taught lessons for years on the guitar. But Sam still views the guitar as an inferior instrument. He can lecture you for a long time on how it's not in the symphony orchestra. Basically, in his view, America's 40-year love affair with the guitar is a concerted effort to slap back at the accordion."
"31","When You Talk About Music","1996-08-09","5","Act 4","subject","Sam Franco","00:54:11.51"," Because everybody's mother and father played the accordion. And they said, we're not going to play it, you know? We're going to play something different. And there it was. It just came out as a rebel cause, I think. It only has five notes, a set of six strings. Two are the same, so it brings it down to five notes, you know? You have to hit it with a pick. You've got to use two hands to make one note. Does that make sense? Why would you want to do that? Why would you want to use two hands to make one note?"
"31","When You Talk About Music","1996-08-09","5","Act 4","subject","Sam Franco","00:54:58.23","[ACCORDIAN PLAYING]"
"31","When You Talk About Music","1996-08-09","5","Act 4","host","Ira Glass","00:55:06.80"," I met Sam through one of his students, Catherine Boyd, who totally adores Sam, has known him for years and says that, whatever goes on in Sam's life, he's always happy when he's talking about music."
"31","When You Talk About Music","1996-08-09","5","Act 4","host","Ira Glass","00:55:18.02","And the most surprising thing Sam told me when we talked is that it took him a long time before he was completely at peace with the way he plays. He started playing accordion when he was 10. He's 72 now. He played accordions back in the old neighborhood on Taylor Street as a kid. He found his way to the jazz sound that he loves by high school."
"31","When You Talk About Music","1996-08-09","5","Act 4","host","Ira Glass","00:55:36.14","He played in USO shows during World War II. He taught and gigged for the next half century. But he says he never felt good about his playing until he was in his '50s. Up until that point, the sound that he heard in his head wasn't what was coming out of the instrument. In his '50s, he said, he just stopped worrying about what people would say about his playing. He just played."
"31","When You Talk About Music","1996-08-09","5","Act 4","subject","Sam Franco","00:55:58.29"," I'd like to say this, is that I never enjoyed playing as much as I do today. In all my days, I never enjoyed playing as much as I do now. So, why is that? Ask me why."
"31","When You Talk About Music","1996-08-09","5","Act 4","interviewer","Ira Glass","00:56:13.78","Why is that?"
"31","When You Talk About Music","1996-08-09","5","Act 4","subject","Sam Franco","00:56:13.95"," Yeah, why is that? Because, today, I know what I can do. I know my limitations, and I know my abilities. Like, if I can't do it, I say who cares, you know? I can do something else. But, when I was younger, I knew my limitations. Of course, we all know our limitations, and that bothers you. But, today, it doesn't bother me."
"31","When You Talk About Music","1996-08-09","5","Act 4","subject","Sam Franco","00:56:45.04","[ACCORDIAN PLAYING]"
"31","When You Talk About Music","1996-08-09","5","Act 4","host","Ira Glass","00:56:51.95"," Today, in his music room, surrounded by his instruments, with one of his favorite students, Catherine, egging him on during our interview, Sam couldn't seem happier, really."
"31","When You Talk About Music","1996-08-09","5","Act 4","host","Ira Glass","00:57:01.48","[ACCORDIAN PLAYING]"
"31","When You Talk About Music","1996-08-09","6","Credits","host","Ira Glass","00:57:19.85"," Well, our program was produced today by Nancy Updike and myself with Peter Clowney and Alix Spiegel."
"31","When You Talk About Music","1996-08-09","6","Credits","host","Ira Glass","00:57:24.10","[ACKNOWLEDGEMENTS]"
"31","When You Talk About Music","1996-08-09","6","Credits","host","Ira Glass","00:57:38.41",""
"31","When You Talk About Music","1996-08-09","6","Credits","host","Ira Glass","00:57:58.11",""
"31","When You Talk About Music","1996-08-09","6","Credits","host","Ira Glass","00:58:01.13","[FUNDING CREDITS]"
"31","When You Talk About Music","1996-08-09","6","Credits","host","Unspecified","00:58:33.52","WBEZ management oversight by Mr. Torey Malatia, who is staring in your eyes right this second when he says--"
"31","When You Talk About Music","1996-08-09","6","Credits","subject","Dael Orlandersmith","00:58:40.67"," When you talk about music, your face becomes beautiful."
"31","When You Talk About Music","1996-08-09","6","Credits","host","Ira Glass","00:58:45.43",""
"31","When You Talk About Music","1996-08-09","6","Credits","host","Announcer","00:58:55.30"," PRI. Public Radio International."
