"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:24:49.06","[PEACOCK CRY]"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:24:50.81","A peacock."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:24:51.88","Huh. What's that a symbol of?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:24:53.65","Pride. Look, there it is, in the middle of the cemetery."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:24:57.10","[PEACOCK CRY]"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:24:58.98","It's golden, a golden peacock in the middle of a graveyard. I wonder what it means."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:25:06.98","My advice is that you come up with the most positive interpretation you can."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:25:19.18","We're out of ginger ale. I can only offer you root beer."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:25:23.38","Oh."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:25:23.88","Aww."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:25:24.88","Well, that's all right."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:25:35.60","All right, gentlemen. The game is--"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:25:38.23","We know what the game is, you little pistachio masher."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:25:44.59","Who dealt this mess?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:25:46.14","Don't give me that bluffing baloney. You got a possible straight flush in onions."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:25:50.60","Do not mention onions, sahib. My grandfather was killed by Il Duce."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:25:54.56","Don't call me sahib."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:25:56.08","Talk is cheap, gentlemen. 2 million lira."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:26:00.73","[PEACOCK CRY]"
"2","Small Scale Sin","1995-11-24","2","Act One","host","Ira Glass","00:26:17.73",""
"2","Small Scale Sin","1995-11-24","3","Act Two","host","Ira Glass","00:26:43.85","How bad is bad? How bad is bad enough to count to send you to hell? Well, Michael Warr is a local poet and director of the Guild Complex here in Chicago. And he joins us in this, our radio playhouse."
"2","Small Scale Sin","1995-11-24","3","Act Two","interviewer","Ira Glass","00:26:58.04","And Michael, you were raised with certain, very particular ideas about when a sin was bad enough to actually count."
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:27:07.14","Yeah. I was raised as a Jehovah's Witness. It was like my whole life was enveloped by what is a sin. And as a Jehovah's Witness, it was Armageddon or paradise."
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:27:21.63","And at a very young age, I decided I did not want to live in paradise because there were these pictures of paradise. The pictures would always be idyllic. And there would be the lion lying with the lamb, everyone sitting around peacefully. And the fascinating thing about the Jehovah's Witnesses, and this is something that affects me to this very day, is that it was a very multicultural type of religion."
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:27:47.97","And so I would look at these pictures. And I noticed that when there were black people in the pictures, that the sisters, their heads were always covered. And that was because there was a political issue that had not really been resolved. And that is in paradise, what would their hair be like?"
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:28:06.45","See, this is when the natural was a political statement. So that they didn't show them wearing naturals. And believe it or not, this was like a political awakening for me because in high school, these were serious issues. The natural was just like the Black Power sign. It was a political statement. So I said to myself, well, if the sisters can't wear afros in paradise, I don't want to be there."
"2","Small Scale Sin","1995-11-24","3","Act Two","interviewer","Ira Glass","00:28:32.98","Now, you've brought some of your poems about your experience with these rules. And they're here. Actually, you're a very modern poet, and you've brought your color Macintosh, portable Macintosh, here. Why don't we flip it on?"
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:28:45.49","OK. Let's see if--"
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:28:47.74","[STARTUP NOISE]"
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:28:48.09","I don't know if you can actually call it a flip, but it's on."
"2","Small Scale Sin","1995-11-24","3","Act Two","interviewer","Ira Glass","00:28:50.90","It's on."
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:28:52.15","Yeah, I have a poem that I have written called ""Rules That Don't Work."""
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:29:01.07","Smokey Robinson was a mulatto devil with [? Afro-Motownian ?] rhythm locked inside a black plastic analog disk. Every time he curled his snaking tongue to sing, Satan channeled Motown messages to the epicenter of some sinner's soul, making it shake like the quake in Zechariah, hard as Babylonian tablets and wet as the Red Sea. [SINGING] Baby, baby."
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:29:28.70","Slow dancing was wicked. To avoid temptation, we were to dance 18 inches apart, a safe 18 inches."
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:29:38.13","On the Oakland side of the bay, black 'hovahs broke all the rules. Having to rebel against something, as other black denominations were breaking windows, tossing Molotovs, and tearing down pillars of the state, they danced, never really measuring the distance between their sacrilegious mounds. Touching more than my ear, that first skintight slow song with sister Sheila Berry was so, so, so evil that a bolt of lightning could have crashed through the roof of that dingy, oil-scented, black-lit ghetto garage and struck me down with the evidence of sin still in my ignorant arms. Dying smiling but confused, not comprehending how her pelvis could be so simultaneously rigid and relaxed, rigid then relaxed, like that thing my father told me not to do. Was it the devil that made her move like that? Sunday morning, I asked my mother and don't remember her giving me an answer."
"2","Small Scale Sin","1995-11-24","3","Act Two","interviewer","Ira Glass","00:30:43.67","Do you think that it's only possible to be heavily engaged in these issues, or it's much easier to be heavily engaged in these issues, when you are young? That is, I was talking to this guy about this. And he told me this story about how when he was a kid, not even a teenager yet, he stole a cheap little tin toy car of a kind his parents never would have bought him that he shoplifted out of a dime store."
"2","Small Scale Sin","1995-11-24","3","Act Two","interviewer","Ira Glass","00:31:08.28","And he said he felt such a profound guilt about the wrongness of this that he could never play with it in good conscience. He could never play with it. And eventually, he just threw it away. He just threw it in the garbage because he thought it was so wrong. And I wondered if you think that our sense of right and wrong is much bigger, our awareness of it, the internal debate about what is right and wrong, is much more acute when we're kids."
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:31:34.17","I think that it's far more complicated because you have not formulated your own ideas about what is right, what is wrong. It's totally coming from outside of you. And I think that the environment I was coming up in, in which there was this metaphysical world that I was being force-fed every single day--"
"2","Small Scale Sin","1995-11-24","3","Act Two","interviewer","Ira Glass","00:31:52.77","The Witnesses [INAUDIBLE]."
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:31:53.34",""
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:32:16.86","But on the other hand, there was this other thing going on where I'm reading James Baldwin and reading Malcolm X and literally leading rebellions in high school. In other words, I really didn't have a lot of time beating myself and saying ""This is wrong. This is wrong,"" in terms of buying a Black Panther newspaper or supporting the Black Panthers in those days or something. That might have been considered-- that was a sin for a Jehovah's Witness."
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:32:48.15","But I was convinced by the conditions at the time that hey, if it's a sin, it's the right thing to do. I doubt if I could have explained it that way at the time. But I know I didn't feel guilty about it."
"2","Small Scale Sin","1995-11-24","3","Act Two","interviewer","Ira Glass","00:33:00.24","Michael Warr, thank you for coming into our radio playhouse and reading for us."
"2","Small Scale Sin","1995-11-24","3","Act Two","subject","Michael Warr","00:33:03.64","Thank you. It's the most I've talked about the Jehovah's Witnesses in years."
"2","Small Scale Sin","1995-11-24","3","Act Two","host","Ira Glass","00:33:06.58",""
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:34:19.05",""
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:34:27.52","So Eli was a big-time computer hacker. He and his friends were thrown into prison for this. He served six months. And here's what he says about his time in the big house."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:34:39.70","It was so fun. I have to say, I had fun. It was a good experience. And I don't regret going there, actually."
"2","Small Scale Sin","1995-11-24","4","Act Three","interviewer","Ira Glass","00:34:49.43","I think a lot of people are going to hear this and feel a certain horror. They're going to feel like, well, people should be punished."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:34:57.37","Oh yeah. What I did was a bad thing, and I don't suggest anybody else do it, because that would be wrong. I don't do anything illegal anymore."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:35:17.59",""
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:35:44.14",""
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:36:10.22","But for MOD, their real love was the biggest, most complicated computer system in the world, the phone system. They were in at the highest level computers that run the phone system for New York and New England. And this way, they could assign any services to any phone, listen to any phone, disconnect or create accounts, get unlisted phone numbers, or bring the entire phone system down."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:36:35.57","Eli served six months in a minimum-security prison and six months on home confinement. I spoke with him this summer, while he was still on home confinement in his parents' house in Queens."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:36:49.11","The prison I had gone to was very relaxed. We played tennis, basketball. We had tournaments and got trophies. It was at Allenwood FPC. And playing Monopoly with the other inmates and Scrabble and stuff, it was just a wild concept."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:37:06.93","And then when I came back here, it actually bummed me out that I had to be home all day. It was like, where does this make sense? They're doing me a favor by letting me out, yet I had more fun in there. Something's not right. Something was very not right."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:37:28.12","It was more like a fame camp. People who were known and people who were involved in high-profile cases went there. That's what it was."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:37:36.42","I had a couple of really good friends there. My best friend there was a fellow by the name of Chris who lived out in San Diego and was involved in marijuana dealing. And he used to sell it through the mail. And he got caught. And they took away about $350,000 from him. And he's my age, probably 23, 24, something like that."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:38:00.40","And it was sad that he got five years. He was a nice guy. He was just like me. And we would hang out all the time."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:38:06.87","And across from me on the other side of my room was a man they used to call the Condo King. And he lived in Massachusetts in a castle that was probably worth $5 million and had butlers and Rolls Royces and this and that. And it was a real castle and right on the water."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:38:24.31","And he taught me about real estate, which was the funny thing. So I learned real estate from him. I learned about stocks. I learned from the best. And it was such a great experience. It was like college all over again."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:38:41.55","The attitude there was that of camaraderie. Everybody there had this one thing in common, and that was that they looked for the shortest way possible to achieve what they wanted to achieve. And they all got there at some point. And they just felt a stroke of bad luck, I suppose."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:39:06.22","There were no losers there, that's for sure. Everybody there had achieved a very high level of success, were very well known in whatever they did. And I was friends with all the mobsters there. And they took care of me and stuff because I was from New York and I knew about Little Italy and Mulberry and the Village and stuff."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:39:26.30","And when I went there, it was like, hey, another guy from New York. Kid's from the streets. And they were just impressed because I was the only hacker in this whole compound. So everybody knew me. As soon as I got there, a day later, everybody was blabbing, hey, there's this hacker in here. Even the guards were telling the inmates, hey, that guy's in here for this."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:39:46.87","Outside, in the hacking community, Eli was pretty well known. Actually, he was known by his handle, which was Acid Phreak. That's ""Phreak"" with a P-H at the beginning of it. Inside, in prison, he got all sorts of job offers. It turns out that lots of people in prison can use the services of a computer hacker."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:40:09.48","Everything from obtaining credit cards to changing credit to-- yeah, changing credit was a big thing. Because, I don't know if you know about this, but every time these real estate guys get busted, their credit usually goes down the tubes. One big request I had was to change a lot of credit reports and stuff. And I didn't do that and didn't take it seriously. I just told them, yeah, it was possible, but you're not going to get it from me."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:40:36.69","And there was a lot of mobsters who wanted me to set up phone lines for them that couldn't be detected by the police and things like that. And again, ""Well, it's possible. But I can't do that for you."" But then again, if you were to ask me that and I was to do it, I wouldn't tell you anyway. So that's kind of a question that's hard to answer."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:41:08.72","Come into my domain. This is my room. As you can see, it's a typical teenager room."
"2","Small Scale Sin","1995-11-24","4","Act Three","interviewer","Ira Glass","00:41:17.42","Well, actually, it was only sort of typical. The bedroom that he lives in during his six-month home confinement is tiny, barely enough space for a bed, a desk, and a bookshelf. There's a TV and a VCR, two computers. He flips on the stereo."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:41:28.90","I don't know. I guess I've got kind of a lot of equipment around here. I've got a fax machine here. In my room, I've got five phone lines. I got a two-line phone, but I've got everything else connected to computers or fax."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:41:39.35","There were cheesy kung fu movies on video. On his CD player, there was old-school rap, Nine Inch Nails, the Doors, Jimi Hendrix. And then he says, ""Let me show you the good stuff,"" and he pulls out Xeroxes of old spiral notebooks."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:41:50.55","I have here what was seized from me but they had to return back to me. Here's my evidence examination report by the United States Secret Service. Subject, Acid Phreak. These notes have basically all the systems I got into. Look, I have little sketches and diagrams of how things work, different protocols and networks, definitions. See, a lot of this stuff was really good. I had stuff outside the country, NASA."
"2","Small Scale Sin","1995-11-24","4","Act Three","interviewer","Ira Glass","00:42:23.82","The something defense? What is that?"
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:42:25.62","Government defense."
"2","Small Scale Sin","1995-11-24","4","Act Three","interviewer","Ira Glass","00:42:26.60","Government defense."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:42:27.63","Yeah, that's a Washington number. McDonald's, since I had Telenet, I had McDonald's accounts. If you're a McDonald's employee, I could raise your pay. So that way, you get $15 an hour for shuffling burgers and stuff."
"2","Small Scale Sin","1995-11-24","4","Act Three","interviewer","Ira Glass","00:42:43.08","So did you decide just at random to help someone out?"
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:42:45.51","I didn't do it to anybody. I just wanted to know how."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:42:56.20","We did this from pay phones. We'd have a line of pay phones. We'd get into the computer, first liberate one phone. ""Liberating"" meaning make it so that you don't need quarters for that pay phone. You just pick up and dial like a regular house phone. So that way, we could make an endless amount of phone calls without putting quarters."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:43:11.79","Next step was to get into the network, find a session that was already going, and then knock them off while they were connected, and then sit there, watching them. In other words, put us in the place of the computer they were going to connect to. So the next time they'd try to log in, they would get our computer. And we'd type in, ""login."" And they'd put in their login account."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:43:33.90","Then we'd go, ""password,"" you know? The password. They'd say, ""OK, password,"" and they'd put their password in. And then we would have-- all these things were already encoded in one key, so we could just hit one key. And it wouldn't look like we were typing it."
"2","Small Scale Sin","1995-11-24","4","Act Three","interviewer","Ira Glass","00:43:47.00","Login would just appear, whoomp. Input password, whoomp."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:43:49.75","Login. And then we'd hit the password key, and password would come out. And then we'd say ""Login incorrect"" and then disconnect from them. But we already got their login and password."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:43:56.09","And then when they reconnected, it would be the regular system. So they'd figure, hey, I made a mistake typing it in or something. And that's how we would get in accounts. It was funny."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:44:13.61","You get into things that are good. You start targeting systems that are interesting. And then you start developing a collection. It's like baseball cards. I have NASA. I have NSA. I've got the phone company computers. I've got MISR. I've got Cosmos. I've got this. I've got that."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:44:28.16","McDonnell-Douglas, Marriott Marietta. TRW, CBI, TransUnion. What else can I get? You try to get the big names. So you start developing your collection."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:44:39.75","Then after a while, it became fun to look up famous people. Let's look up John Gotti's credit. Let's see what he owns. Let's look up Julia Roberts. Let's get her home phone number. Let's get this guy's home phone number."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:44:56.54",""
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:45:11.60","And we would all go out and hook up and everything. And it was like, ""Yeah, all right. I'm that black guy who does all this technical stuff. I can get into it. Let's go, let's go."""
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:45:23.04","I felt like we should have walkie-talkies and headsets and everything, and be like, ""OK, Blue. Go do your thing on five. Ready? Five, four three, you're in. You're in."" It was just amazing after a while. And we were just so excited we were getting all that stuff. And it was just a rush. It was the flow."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:45:42.49","Once you start going, you can't stop. You're just steamrolling one after the other. And the flow gets you going, and then you're just like, ""Yeah, we rule. We're it."" It breaks down all barriers. Nothing can stop the flow. If you've got the flow, you can conquer everything. That's what people call being in the zone. Once you're in there, you can't stop. It's the juice."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:46:11.95","If anything, it's surprising how little they did with their power over computers. It was mostly pranks, making somebody's phone ring continuously, turning an enemy's home phone line into a pay phone line so when the guy picked up his phone at home, it demanded that he deposit a quarter. Of course, there was no way he could do that because it's his home phone."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:46:32.86","They did actually call Julia Roberts once. They called Queen Elizabeth, too. But there's an emptiness at the heart of a lot of these stories. Once you've got the Queen on the phone, what do you say?"
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:46:47.41","She's like, ""Hello?"" She's talking to us and stuff. And we don't know what to say. ""Hi, we're calling from the United States, and this and that."" And she knew what was up. She's like, ""OK, hello."" And then she said goodbye, and that was it."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:46:59.44",""
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:47:27.27","Eli was thrown into prison for a relatively minor offense. Some of the members of his crew broke into the computers that list everybody's credit ratings. And they copied some credit reports. And they sold the information to other people. And he was named as a member of this conspiracy."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:47:47.48","They said we abused our power. But we didn't abuse it at all. We did nothing compared to the things that could have been done. What we did was such a small thing in such a larger scheme of things."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:48:07.04","It's kind of depressing, in a way. There's so many things we could have done. We could have monitored Peter Lynch. What's the next best investment for the day? And we'd make millions of dollars investing or shorting some stock. But we never did. And now we wonder why. We're like, ""Damn. There are so many applications for this kind of stuff. What happened?"" But then we're like, ""Ah, we were just kids."""
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:48:43.99",""
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:49:10.63","And finally, we started harassing him and harassing him. We'd make fun of him and laugh at him and call him Alfred E. Neuman. And just ridicule him. And then he got so mad at us. And we used to keep calling and screwing around with him."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:49:23.43","And then one day, we read in a paper he died. The day after we had called him, he passes away. And we're there like, ""Yo, did we kill him? I hope not."" And then they said he had some nervous breakdown and this and that. We're like, ""Oh my god. Oh my god. I think we contributed to his demise there. We better not tell anybody this."" But then we realized that there was probably other factors that contributed to it, not just a kid calling him on the phone. But since then, we stopped doing things like that because it was like, ""Oh my god."""
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:50:04.30","I don't destroy computers. I don't take them down. I don't delete information that shouldn't be deleted. I think there's something morally wrong if you affect a person personally in not only his computer life, but his personal life, his right to make a living. I think that's wrong. It's just a question of morality."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:50:36.55","One thing about the computer world is that it's all so new. And hacking on computers is so new that each person who does it feels like he or she can create his or her own moral code. And Eli's crew had its own particular code of behavior. For example, unlike most hackers, they didn't share what they knew with other hackers."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:51:00.92","We had complete control over certain networks. We could have any system we wanted on that network. Any host was ours. But you don't let it get out to other hacking groups and other hackers. Because if they don't know how to use it, they don't understand the power of it all, you can't trust them. It's too much power for some people."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:51:32.70","Basically, it's like having a gun. Let's say it's the Wild West. You take it upon yourself to have a gun, you're responsible for it. If you give that to someone, you're responsible for that. So you don't give it out. If you want to shoot somebody's sister, somebody's wife or something, that's upon you. It's all a question of morality in my eyes."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:51:52.19","And if I know something, and it's of importance to somebody else, who's to tell me I can't sell it if I know it? Like if I knew something about you that somebody would pay a price for, it's up to me and my own morality whether I would sell it to him or not. But nobody could tell me, ""You can't do that."""
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:52:12.73","Like if I know about your credit history, and somebody comes up to me and says, ""I'm doing background on him. I want to know. Can you get me his credit history?"" If I think it's immoral, I'm not going to do it. But if for some reason I think that he's going to get it anyway, and it would benefit me, I'd probably give it to him anyway."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:52:38.19","We're not evil people. We're good people at heart. There was a time when me and my friend, Nynex Phreak, another guy in the group, we found a system that actually, what it did was you could input a certain series of digits. It would take those digits and see if it was a credit card. So you could basically hack out credit card numbers just by guessing. Is this a credit card? And it would tell you if it was or not. And we found that system."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:53:03.28","Finally, somebody wrote a program that would automatically do it, scan all night and get thousands of credit cards. And we're like, yeah, this is no good. What if they start selling credit cards and stuff? We're like, this is no good. So we actually called the FBI and told them about it."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:53:16.39","We wouldn't narc on anybody. We wouldn't say who wrote it or anything. We just said, there's a system, and it isn't right it's open like that. It was just getting ridiculous."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:53:25.13","So I was like, ""We've got to put an end to this."" And we did that. And we were like, ""Damn. We can't tell any hacker we did this. They'll be pissed."" And we felt like that was right to do. That's kind of wrong."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:53:37.73","It is because of their own moral code in their group, and also their belief that someday hacking will no longer be seen as a crime, that society will change its ideas about information and computers and breaking into computers, that Eli is able to say something like this next quote about his time in the big house."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:53:59.21","I was a criminal in the sense that Jesus Christ was a criminal, you know? Well, you know how he was thought to be a criminal. And he was sentenced and everything. And now look. Everybody's sporting crosses. And there's churches built around him and everything. Who knows? Maybe one day, it'll be Acid Phreak, the faith. You never know."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:54:24.55","In fact, when I was visiting Eli, he was facing a daily question of right and wrong when it came to his own home confinement. The prison system was keeping track of him during home confinement with this electronic device. It was about the size of a beeper. It was riveted onto an ankle strap."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:54:40.81","And it would send this signal to a computer that authorities had put into his house. And that computer would call another computer any time that he would leave the house. And as he explained, hacking these computers and the phone line that connected them was pretty easy work."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:54:59.21","But he did not do it. He said he just didn't want to get in any more trouble. He said he was going straight. And it wasn't because he thought hacking was wrong. It was that he was just tired of it."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:55:15.40","We had lists and lists of computers and no time to do it in. It just got to the point where it was such a large burden. It was like, ""Aw, man. We got to do this one. Aw, there's another one we got to do."" And then it got to hundreds and hundreds. And finally, it's not even fun anymore."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:55:30.21","It was such a rush to get it when you initially get it. But then, I don't know. It gets to be boring. I've just burned myself out, I think. I just got to that point where everybody gets burnt out if they have a little too much of everything."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:55:52.73","Now, though he was burned out, it was still a shock when the federal authorities seized all of his computers and he wasn't allowed to hack anymore. This was back when he was first arrested."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:56:06.46","It was like, OK, what do I do? I usually get on the computer now, late at night and stuff. And you'd just go to sleep. And then my lifestyle started changing. I'd be sleeping at night again. So I was like, ""Damn. This is like-- I have to fill this void. What should I do?"" And I didn't know what to do anymore. It was horrible."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:56:29.12","It was sad. We would call each other up. And usually, we'd be talking about computers and trading passwords, and then we'd get into this and that. And I remember, the first time we called, it was like, ""So, what's up?"" ""Nothing. I cleaned my room yesterday."" ""Yeah, they came over and cleaned my room, too, pretty well."" ""Yeah, I know."" ""So what do you want to do?"" ""I don't know."""
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:56:54.98","Because it's such a large part of our lives at that point. You have so much power and to lose it in an instant like that is just such a shock. It's like, bam. You don't have that power anymore. You can't sit on your computer. What are you going to do? Uh-oh, I'm a regular guy now. I'm not Acid Phreak anymore. What's Acid Phreak without a computer? He's just a regular guy. So it was a bummer."
"2","Small Scale Sin","1995-11-24","4","Act Three","subject","Eli","00:57:28.07","At this point, I've already done it. I see it as a teenager thing. OK, I was a hacker when I was a kid and this and that. I got busted. It's a teenager thing to do. And that's that. I move on. I work with computers now, and that's my life."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:57:54.31","Well, Acid Phreak was not the first criminal who told me that he quit being bad because he got bored with it. A few Chicago gang members have told me the same thing, that you end up having the same night over and over again. You just get tired of it."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:58:10.64",""
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:58:26.10","At the end of that book-- the movie actually doesn't end this way, but the original British edition of the novel does. At the end of the book, the central character gives up committing acts of violence. And it's not because he thinks it's wrong. And it's not because any of the punishments and treatments that he's received have worked on him."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:58:46.68","He gives it up because he's bored with it. It's just not that interesting to him. And we will end our program today with a couple of paragraphs from the book."
"2","Small Scale Sin","1995-11-24","4","Act Three","host","Ira Glass","00:58:58.25","""I knew what was happening, O my brothers. I was like growing up. Yes yes yes, there it is. Youth must go. Ah, yes. But youth is only being in a way like it might be an animal. No, it is not just like being an animal so much as being like one of those malenky toys you viddy being sold in the streets, like little chellovecks made out of tin, with a spring inside and then a winding handle on the outside. And you wind it up, grrr grrr grrr and off it itties, like walking, O my brothers. But it itties in a straight line. And it bangs straight into things, bang bang. And it cannot help what it is doing. Being young is like being one of those malenky machines."""
